order_id,rating,sentiment
8971899775,3,Neutral
5619049608,1,Negative
9943996342,4,Positive
4548721519,2,Negative
6211537502,5,Positive
347093563,1,Negative
1855924568,5,Positive
5914484553,3,Negative
8068903161,4,Neutral
2147159735,4,Positive
9006983686,3,Neutral
7606134274,3,Neutral
4034750827,5,Positive
851062565,4,Positive
4283323746,3,Negative
7842390585,1,Negative
2449548943,3,Negative
7067924535,3,Neutral
1602291242,3,Negative
7067630786,3,Neutral
9726762425,5,Positive
1129887168,4,Neutral
3371892236,4,Positive
6532953824,4,Neutral
252964377,4,Positive
6270495384,4,Neutral
2450770184,3,Neutral
7543192113,3,Negative
9890817032,5,Positive
183165359,4,Positive
2136907826,3,Neutral
2801605687,3,Negative
8869292457,5,Positive
5414471648,3,Negative
7827370415,5,Positive
7216662926,5,Positive
349410429,3,Negative
8512030806,4,Positive
8003807551,3,Negative
274320517,4,Positive
2150447285,4,Neutral
5089385450,3,Neutral
8622799862,3,Neutral
2773034272,4,Positive
4028266143,1,Negative
9691888826,1,Negative
8891340263,3,Negative
1149293318,3,Negative
1288695184,4,Positive
5229336544,1,Negative
196885435,1,Negative
6961457996,5,Positive
5059907679,5,Positive
9046226901,5,Positive
515408216,4,Positive
9048597167,3,Negative
4308216668,5,Positive
8671875127,4,Positive
9622968817,4,Neutral
7832599414,3,Neutral
5533307028,3,Neutral
752185231,5,Positive
5859787209,3,Neutral
1736713150,2,Negative
3620570172,4,Neutral
5758119413,5,Positive
2204489775,5,Positive
5881059783,4,Positive
9475167773,2,Negative
4635228647,4,Positive
8394536341,2,Negative
4726427550,4,Neutral
5387935727,3,Neutral
1886705751,4,Positive
4224014067,2,Negative
8726515908,1,Negative
7388091459,4,Positive
9320256091,4,Positive
3872093894,2,Negative
992848455,4,Neutral
4458723519,5,Positive
7755662096,5,Positive
5779793224,5,Positive
8253576531,5,Positive
4993169316,5,Positive
828017545,4,Positive
2012368621,3,Neutral
6603205997,1,Negative
833581472,3,Negative
8755782101,2,Negative
1049830215,3,Negative
2399383238,5,Positive
143399998,5,Positive
2444273306,2,Negative
1309618968,5,Positive
3972788794,5,Positive
2356073413,3,Neutral
3775683944,3,Neutral
8994776653,2,Negative
8124075720,4,Positive
5534171862,5,Positive
4825558658,3,Neutral
1541676341,4,Positive
5360755658,4,Positive
844328418,2,Negative
1843468816,3,Neutral
3771484570,1,Negative
2458783424,4,Neutral
2272849018,3,Neutral
8549503132,3,Neutral
4032847942,4,Positive
8224665612,5,Positive
8007222259,5,Positive
3522030676,4,Positive
3224743071,4,Neutral
7474790671,2,Negative
7884745950,3,Negative
8269502930,4,Neutral
985347383,3,Neutral
5932091553,3,Negative
69932727,4,Neutral
2715027145,3,Neutral
5234261944,1,Negative
2818967815,4,Neutral
1598213217,4,Positive
9087747856,3,Neutral
9606925547,3,Negative
9866554851,1,Negative
3719294769,1,Negative
3576529840,5,Positive
5478986113,4,Neutral
6724582316,4,Positive
4391559649,4,Positive
9530258400,3,Negative
609162117,4,Neutral
755143077,4,Neutral
5239439928,4,Neutral
1328248068,1,Negative
1440606577,2,Negative
8884389971,1,Negative
7307977336,3,Neutral
5953535252,3,Negative
6133025410,3,Negative
798088726,5,Positive
3372412988,5,Positive
4910060567,5,Positive
8708211566,3,Neutral
2126853184,4,Positive
4390795259,4,Positive
9030686359,4,Positive
8565611606,4,Neutral
6782020758,4,Positive
561884159,4,Positive
2767430579,3,Neutral
5934372451,3,Negative
6833977302,3,Negative
8396649871,5,Positive
1937188757,4,Neutral
3142198801,1,Negative
6087109745,4,Neutral
8895262247,4,Positive
5138524153,3,Neutral
9789995549,4,Positive
7485459856,4,Neutral
4033626537,1,Negative
9370915142,3,Neutral
7211325894,3,Neutral
3482827003,3,Negative
6656246719,1,Negative
6092663288,4,Positive
9346041594,4,Positive
9105127475,3,Neutral
6120818381,3,Neutral
5174370629,3,Negative
3244930036,1,Negative
2976493998,5,Positive
7971593791,2,Negative
4052544342,4,Positive
6264003424,2,Negative
3436107152,2,Negative
8546631319,4,Neutral
640960551,4,Neutral
1141173434,2,Negative
528309380,4,Positive
2387509904,3,Neutral
6791931269,1,Negative
4063689432,4,Neutral
1206887762,5,Positive
6409437174,4,Neutral
1355164713,5,Positive
2604772138,4,Neutral
5868093790,4,Positive
10161194,3,Neutral
8930380639,5,Positive
2247940574,3,Neutral
6190907327,4,Positive
127277515,4,Positive
8209093135,3,Negative
4419380079,3,Neutral
2954606845,3,Neutral
5128739359,4,Neutral
8183315245,3,Neutral
8820606892,5,Positive
7779228340,4,Neutral
8459230018,3,Neutral
7060468800,1,Negative
218821567,3,Neutral
7795766861,5,Positive
4285804383,2,Negative
5961051248,4,Positive
5630323534,5,Positive
4642824835,3,Negative
3060527554,3,Neutral
4048252396,5,Positive
1271431612,1,Negative
8981940261,2,Negative
3896239510,4,Neutral
711316410,5,Positive
9863502398,4,Positive
293770293,4,Positive
890800429,3,Neutral
1270503169,3,Negative
168180571,4,Neutral
111296281,3,Neutral
7329085364,3,Neutral
1129130498,4,Positive
996939836,4,Positive
8263379807,4,Positive
5735975899,5,Positive
9651034668,4,Positive
3103539793,3,Neutral
1611921781,4,Positive
7532381028,1,Negative
7803665404,2,Negative
466184886,3,Neutral
4692518050,3,Neutral
9408428,4,Neutral
8766330526,1,Negative
9221423039,2,Negative
4268661538,3,Negative
1378809665,3,Neutral
4917941248,1,Negative
5132792285,4,Neutral
3776678112,4,Neutral
6940411801,5,Positive
7422521525,4,Neutral
4419022028,2,Negative
8016651984,3,Negative
2361722422,2,Negative
1001453982,5,Positive
9093918346,1,Negative
3969014433,5,Positive
9684561720,2,Negative
7031115362,4,Positive
8204766849,5,Positive
2785412612,4,Positive
2624138741,4,Neutral
748376248,3,Neutral
6096787440,3,Neutral
8787660233,4,Neutral
3845481278,4,Neutral
4636134267,4,Neutral
4538825340,4,Neutral
4553101047,1,Negative
2193853405,3,Negative
1642059453,1,Negative
5890339330,5,Positive
313663478,4,Positive
8591576320,3,Negative
4728104591,3,Neutral
8276401643,5,Positive
8709694061,4,Neutral
4080156881,2,Negative
7485829116,3,Negative
7378865582,3,Neutral
335575667,1,Negative
1621109077,4,Neutral
7468088555,1,Negative
3676517886,3,Negative
1746921111,4,Neutral
7774691391,4,Neutral
8220678247,3,Negative
6048604080,4,Positive
8545716586,1,Negative
530870056,5,Positive
4055690435,4,Neutral
7096530350,4,Positive
7083649345,3,Neutral
836457367,5,Positive
7698126312,4,Neutral
2267297760,3,Negative
1717841423,4,Neutral
4330597536,5,Positive
3687593721,4,Neutral
6660740926,3,Negative
9439713009,4,Positive
5281121057,3,Negative
7044351561,3,Neutral
9121393476,4,Neutral
7202170939,5,Positive
1429047127,3,Neutral
8551965787,1,Negative
6756882357,5,Positive
618929241,3,Neutral
9711157887,4,Positive
354149805,3,Negative
231328814,4,Neutral
523916986,4,Neutral
1930887811,1,Negative
9958741781,4,Neutral
6727230123,2,Negative
9487368442,4,Neutral
671459763,4,Neutral
9129957352,5,Positive
9206073690,4,Neutral
5587148302,4,Positive
6936256414,2,Negative
3341228576,1,Negative
4817323453,5,Positive
1163454835,3,Neutral
5236061455,4,Neutral
5982829268,2,Negative
1901688056,3,Negative
5936051107,4,Positive
3018272105,3,Neutral
3656191983,5,Positive
5186692805,4,Positive
7281243151,4,Neutral
7906004940,3,Neutral
6354703603,3,Negative
6444064733,4,Positive
2405783093,4,Positive
63363146,5,Positive
7040313500,3,Neutral
5844807259,5,Positive
1931703221,5,Positive
3525336030,4,Neutral
4359807852,3,Neutral
6946959356,3,Neutral
782338627,3,Neutral
4942714391,4,Neutral
919307194,4,Positive
6509263423,1,Negative
7200105089,4,Neutral
7120372196,4,Positive
8710393245,5,Positive
8862036450,3,Neutral
2087769338,3,Neutral
3349267712,4,Neutral
1689937124,5,Positive
4498769995,5,Positive
3729771871,4,Positive
9065518834,3,Neutral
7524465290,4,Neutral
2319921666,1,Negative
9541612277,3,Negative
6303548068,3,Negative
5867651793,4,Positive
6405947025,3,Neutral
2150790907,3,Neutral
212856641,1,Negative
1686508921,5,Positive
5879579208,5,Positive
1882682579,4,Positive
8370410622,1,Negative
368599691,4,Neutral
9282982332,2,Negative
4874880100,4,Neutral
102639985,4,Positive
5288207551,3,Negative
693932743,5,Positive
2325405669,5,Positive
8152364696,2,Negative
7682359398,3,Neutral
1742951029,1,Negative
4799787645,5,Positive
8498666384,4,Positive
5013572642,5,Positive
8403006958,3,Neutral
4688831157,4,Neutral
394578210,5,Positive
8681711802,4,Neutral
9311399064,3,Neutral
2620581496,1,Negative
5116898322,4,Neutral
5995819849,4,Positive
7690500286,5,Positive
6107283203,5,Positive
3170417508,5,Positive
805682701,2,Negative
8960508625,4,Positive
5580397726,4,Positive
1506599381,5,Positive
8424478165,5,Positive
6083333956,1,Negative
9611327860,1,Negative
9539444766,3,Neutral
756168939,1,Negative
7762624518,5,Positive
3681781563,4,Positive
1571085226,3,Negative
4244306883,4,Positive
7333141591,5,Positive
1199945706,4,Positive
5895644119,3,Neutral
7112919210,4,Neutral
8315937318,2,Negative
5331800057,5,Positive
5989265505,5,Positive
7906361274,3,Neutral
6312476146,4,Neutral
9436272631,3,Neutral
8289791792,2,Negative
7659532788,3,Neutral
1498157233,4,Positive
8560951754,4,Neutral
8764192824,4,Neutral
1900542981,1,Negative
9445683691,4,Neutral
7719808335,5,Positive
4865644960,1,Negative
6518276143,5,Positive
2211459584,5,Positive
6811633572,1,Negative
1821573240,4,Neutral
8848227434,1,Negative
7812276711,2,Negative
939966106,4,Neutral
4099108156,5,Positive
5684182622,5,Positive
4916740946,2,Negative
9732307600,3,Neutral
9280329883,2,Negative
4284285927,3,Neutral
8701796,3,Neutral
6834734512,1,Negative
7127377458,4,Positive
4754481356,1,Negative
4726007482,2,Negative
2320560482,4,Positive
1456550348,3,Neutral
5370744569,3,Neutral
5819887962,5,Positive
1929465827,3,Neutral
9430139302,4,Neutral
3632715912,1,Negative
3356214803,2,Negative
2277864850,4,Positive
1754472592,3,Neutral
1833208408,5,Positive
6567954047,4,Positive
9409585531,1,Negative
731371161,4,Positive
7863496069,5,Positive
9043955242,5,Positive
8257564936,3,Negative
7487631571,4,Neutral
4243307535,2,Negative
5490221933,3,Neutral
577600718,4,Positive
1815462789,2,Negative
896786012,3,Neutral
2610552179,4,Positive
6244718082,4,Neutral
1837634871,2,Negative
8684571382,2,Negative
1659181364,2,Negative
5626641031,4,Neutral
1589326447,5,Positive
5018325783,1,Negative
5111073873,2,Negative
5953426781,4,Neutral
8966870214,5,Positive
6962915277,1,Negative
4309308088,5,Positive
5391068200,1,Negative
4394681222,4,Neutral
4791895461,5,Positive
7272011740,4,Positive
87784691,3,Neutral
4939105270,5,Positive
4622303035,4,Neutral
3460208027,1,Negative
2548125971,4,Neutral
2390111460,2,Negative
8309485249,4,Neutral
8322543480,3,Neutral
2819200158,1,Negative
7087151227,1,Negative
6704234561,4,Positive
6998410196,5,Positive
707035635,5,Positive
543400704,2,Negative
3604694195,5,Positive
3560549947,3,Neutral
9982178143,3,Neutral
1423646541,3,Negative
7441941402,2,Negative
8395661807,4,Positive
5480656353,3,Neutral
4561602092,4,Positive
1695982633,4,Neutral
6309447153,3,Neutral
4796733514,3,Neutral
2858966982,3,Negative
6948607495,4,Neutral
4959271803,5,Positive
5669689881,4,Positive
5352265711,3,Negative
5498551836,2,Negative
6556845822,2,Negative
5167008199,3,Neutral
966294309,3,Negative
3163611427,1,Negative
203136866,1,Negative
1815555165,5,Positive
1874499212,4,Positive
4012779165,1,Negative
3669023899,1,Negative
9296381620,3,Neutral
2725513934,4,Neutral
5564338561,2,Negative
4701778121,3,Negative
9529272337,2,Negative
869910650,4,Neutral
2127080399,2,Negative
3547439109,2,Negative
997535715,5,Positive
2442453181,1,Negative
1182120536,5,Positive
2819297954,5,Positive
9870956079,4,Neutral
6032675432,5,Positive
329790912,2,Negative
6459815532,3,Negative
9214523757,5,Positive
9450279027,5,Positive
6265551101,3,Neutral
4138526838,3,Negative
8005579633,2,Negative
3442984170,2,Negative
8711550413,4,Neutral
2509593585,3,Neutral
6126557370,3,Negative
9876119035,3,Negative
3739042166,4,Neutral
7938944124,3,Negative
506804807,5,Positive
3577900599,4,Positive
8337599633,3,Neutral
8611745429,5,Positive
2990223879,5,Positive
52324496,2,Negative
6594929133,2,Negative
2480235830,3,Negative
9667072962,4,Neutral
277700053,4,Positive
5691623788,3,Neutral
6845696161,3,Neutral
4098488449,3,Neutral
5653623743,2,Negative
6416399784,3,Negative
4365565386,2,Negative
6423269418,3,Negative
1020534590,4,Neutral
4015289878,4,Neutral
9959668334,4,Positive
8054387790,4,Neutral
4795344310,5,Positive
2205862234,3,Negative
4686249863,1,Negative
1270524770,4,Positive
5743550453,4,Positive
5309699078,3,Negative
7565768030,1,Negative
3210260715,3,Neutral
6657245289,5,Positive
7854526965,3,Neutral
2770948451,3,Negative
624070426,3,Negative
891583492,4,Positive
5811206654,4,Positive
809894905,4,Neutral
8209000496,3,Negative
4901288364,5,Positive
5890338566,1,Negative
2745295248,3,Negative
5708700204,4,Neutral
8643851643,3,Neutral
4525287277,3,Negative
6154459753,4,Neutral
2587790388,4,Neutral
2665891587,3,Neutral
6996561687,3,Negative
961607638,1,Negative
4385491839,1,Negative
1279200190,3,Neutral
9668698616,4,Neutral
4813038298,2,Negative
2030125421,4,Positive
6997235339,2,Negative
7438342576,3,Neutral
9958423263,4,Neutral
3416693628,2,Negative
3440579647,4,Positive
5307231496,4,Neutral
4779055734,3,Neutral
3834705841,1,Negative
9080324081,3,Neutral
2500757555,3,Neutral
1292986566,4,Neutral
6602362287,1,Negative
184844043,4,Positive
936587253,2,Negative
2834429147,2,Negative
114306835,4,Positive
1675849477,3,Negative
5191052705,4,Neutral
7068834722,4,Neutral
5051330893,4,Positive
6065496420,1,Negative
7574848635,4,Neutral
8793868975,3,Negative
5381466176,5,Positive
7709366480,1,Negative
4936667930,3,Neutral
6860925755,5,Positive
5486433396,4,Neutral
7089292009,3,Neutral
5350760367,5,Positive
5581769906,4,Neutral
6256637306,4,Neutral
2999946056,4,Positive
5218488175,5,Positive
8297436592,4,Positive
1806118907,1,Negative
6999224625,4,Neutral
1809997641,1,Negative
7528090614,3,Negative
4884904912,2,Negative
9811235698,4,Neutral
5616653529,4,Positive
7188183056,3,Neutral
7898301143,4,Neutral
5222677885,2,Negative
8544952346,4,Neutral
9403371764,4,Positive
3956205476,4,Neutral
5678362658,3,Negative
8131610255,2,Negative
4722653990,4,Neutral
6613853662,2,Negative
8274987671,3,Negative
5519983123,1,Negative
2746329488,5,Positive
6443285614,4,Neutral
6932426427,5,Positive
1796512004,1,Negative
1464518253,3,Neutral
3585105627,4,Positive
5387247994,1,Negative
7568171531,1,Negative
4111193446,4,Neutral
8683154153,4,Neutral
5712367183,4,Neutral
3952854723,2,Negative
4631387671,3,Neutral
2145309969,3,Neutral
4314762741,4,Positive
7401889152,3,Neutral
1932040824,4,Neutral
9836424713,1,Negative
9882312203,2,Negative
3082649585,3,Neutral
6033878151,4,Positive
6395547592,4,Neutral
372962997,4,Positive
2988215377,3,Neutral
7081583361,3,Negative
1860491452,5,Positive
7499656197,3,Neutral
4507112412,3,Neutral
9214595868,4,Neutral
253430904,5,Positive
5574588218,1,Negative
2817281674,3,Neutral
4932779616,1,Negative
7932879650,1,Negative
997698125,3,Negative
2403547563,4,Neutral
8875483494,5,Positive
883548284,5,Positive
2364229435,5,Positive
6845869445,3,Neutral
397818832,4,Neutral
304166272,4,Neutral
1575626085,3,Neutral
3945644714,1,Negative
8370213291,4,Neutral
2185375786,4,Positive
1828975788,5,Positive
4319450104,2,Negative
5059765199,5,Positive
5360089735,3,Neutral
8008211695,3,Negative
4400031082,3,Neutral
9582738204,4,Neutral
1368450162,4,Neutral
56705032,4,Neutral
2407168640,5,Positive
530588807,4,Neutral
9975541696,4,Neutral
8602707005,4,Neutral
2382595056,4,Positive
8056162498,3,Neutral
4593039089,3,Neutral
7311288658,2,Negative
9157217130,5,Positive
9328094731,3,Negative
3259266120,4,Neutral
4656541041,4,Neutral
730839483,3,Neutral
6185824257,2,Negative
225195662,1,Negative
6771104541,1,Negative
6146830622,4,Positive
1380326453,5,Positive
728523620,4,Neutral
27296314,5,Positive
2608278705,3,Negative
6786366774,2,Negative
5572475750,3,Negative
8276417383,1,Negative
784435014,3,Neutral
9442274046,3,Neutral
2470025903,2,Negative
6774241153,3,Neutral
3874644184,4,Neutral
8078065454,4,Positive
340113260,5,Positive
2978839318,3,Negative
3896922017,2,Negative
7621954956,3,Negative
581178324,3,Neutral
8469170680,3,Neutral
6779626333,3,Neutral
6335704206,4,Positive
8314342490,2,Negative
1948795658,5,Positive
9187864807,1,Negative
8399666962,4,Positive
6196321055,3,Neutral
8128518434,4,Neutral
9854897999,2,Negative
2603584546,2,Negative
1295119665,3,Neutral
599975885,4,Neutral
5834861324,2,Negative
2032005162,3,Neutral
8391900458,4,Positive
1887687323,1,Negative
2120411967,5,Positive
3158340906,4,Neutral
2387343456,2,Negative
338609144,4,Neutral
9056190831,3,Negative
2803081135,4,Neutral
5970759669,5,Positive
3226693729,3,Neutral
8132845656,3,Neutral
7850550725,4,Neutral
2934547619,4,Positive
608179182,2,Negative
5191326847,4,Neutral
7614561036,5,Positive
2947791133,1,Negative
6538760883,3,Negative
8872250952,2,Negative
8173258734,4,Positive
5465833352,4,Positive
2106569369,4,Neutral
9039440500,3,Negative
8281482042,3,Neutral
479528548,3,Neutral
8087519921,1,Negative
4869691623,5,Positive
7155177625,4,Neutral
7254499390,3,Neutral
7394439260,4,Positive
6581715589,2,Negative
9457009010,3,Neutral
2859660695,4,Positive
6392348668,2,Negative
6933011590,2,Negative
5809441378,5,Positive
411113020,3,Negative
5512796364,4,Neutral
2610813239,1,Negative
3236748462,2,Negative
6652395897,3,Negative
5517901926,3,Negative
2174753933,5,Positive
1525700767,3,Neutral
7232692149,4,Positive
8556607504,4,Neutral
5841260317,1,Negative
9471427840,2,Negative
2070610257,1,Negative
1884811437,4,Positive
5331747573,4,Neutral
9977285985,4,Neutral
1715175070,3,Negative
4117790162,5,Positive
9051644316,2,Negative
4903335316,3,Negative
3341481363,3,Neutral
4074537770,4,Positive
5374589112,4,Positive
6401406847,4,Positive
698439139,4,Neutral
881367843,1,Negative
6438115781,5,Positive
1706198744,3,Negative
3115167739,4,Positive
8608111158,5,Positive
8167540645,5,Positive
898210033,4,Positive
5415454466,4,Neutral
9240312177,5,Positive
4880265969,3,Neutral
5056583192,4,Positive
1921412688,2,Negative
5829741995,4,Neutral
9830742370,4,Positive
509041342,5,Positive
8420144998,3,Negative
7353766541,3,Negative
8617979440,5,Positive
680476823,4,Neutral
5424536852,2,Negative
1142004448,4,Positive
1814491335,5,Positive
445929405,2,Negative
3849003596,1,Negative
6367757670,3,Neutral
4925321106,4,Neutral
4463294381,1,Negative
9077946933,1,Negative
6688079478,1,Negative
8712304346,2,Negative
3748957111,3,Neutral
2388792163,4,Positive
2583035857,3,Neutral
2649487718,4,Neutral
5936628691,5,Positive
7662682121,3,Negative
736115661,4,Neutral
2448741950,2,Negative
9321629905,4,Neutral
9020583379,3,Neutral
2642275862,1,Negative
6932431317,3,Negative
9126871366,4,Positive
3244572785,3,Negative
6485432691,5,Positive
6047222755,3,Negative
6167501412,4,Neutral
2052163872,4,Positive
7740339645,3,Negative
2761855959,4,Positive
8010347195,2,Negative
2384153985,4,Positive
3584794157,3,Negative
8186709947,2,Negative
6027355216,5,Positive
9823160533,3,Negative
8694663463,1,Negative
1296772969,2,Negative
5856838171,3,Negative
915473142,5,Positive
6992097680,5,Positive
6870670122,4,Positive
6626994121,5,Positive
6125813500,5,Positive
6899859775,4,Neutral
1825560091,3,Neutral
1320638425,4,Positive
5320995509,4,Positive
4249535395,5,Positive
804881381,4,Neutral
4858560187,5,Positive
6425666148,1,Negative
9021754099,4,Neutral
7728205680,3,Neutral
9346166799,4,Neutral
3377313085,4,Neutral
8167716321,4,Neutral
2024637181,3,Neutral
9310630290,3,Negative
2276505075,5,Positive
6615188116,2,Negative
6858336318,5,Positive
7601638642,1,Negative
1191565627,3,Neutral
4785021992,1,Negative
3452964753,4,Positive
3490919801,5,Positive
105578518,5,Positive
2978719561,2,Negative
9979010790,4,Positive
4435636116,3,Neutral
5909879259,5,Positive
2686390867,3,Neutral
6698537000,5,Positive
4395604675,4,Neutral
3475041787,4,Neutral
5817989751,5,Positive
1433129858,5,Positive
3571922553,3,Neutral
7940229189,5,Positive
3801240688,4,Neutral
1295268290,4,Neutral
4552636670,5,Positive
6805071689,4,Positive
8026827967,2,Negative
6417774057,2,Negative
7877665931,3,Neutral
7754237266,3,Negative
7985418058,4,Neutral
5287733777,5,Positive
7112725384,2,Negative
6261926473,1,Negative
1495465938,4,Neutral
7891205593,3,Negative
924888012,5,Positive
943278538,3,Neutral
9981950902,3,Neutral
7769253886,3,Neutral
9350977708,3,Neutral
4525211942,3,Negative
7232049635,4,Positive
679546532,5,Positive
4665187954,4,Neutral
3914760118,2,Negative
155568486,5,Positive
3773972929,3,Neutral
2168808412,2,Negative
7697315553,4,Positive
804414742,3,Negative
918328199,2,Negative
3084493525,2,Negative
8047256000,3,Neutral
5176597414,3,Neutral
110303417,4,Positive
1809212176,5,Positive
1765001264,3,Neutral
4220306391,4,Neutral
1275637731,1,Negative
7729557529,3,Neutral
9279017414,3,Neutral
8726185624,3,Negative
3192177869,3,Negative
5033541164,4,Positive
4495977117,3,Neutral
8866977450,1,Negative
7542030170,3,Neutral
8782031586,4,Positive
7177553918,4,Neutral
9157563215,5,Positive
989452284,5,Positive
9972678893,1,Negative
8561203503,4,Positive
1388300707,3,Neutral
4054816025,4,Neutral
9943206333,3,Negative
3948498236,2,Negative
8096169523,4,Positive
8803091944,4,Neutral
7409519974,4,Neutral
456278500,4,Neutral
9912965340,1,Negative
2802653261,2,Negative
8629948751,5,Positive
9169008097,2,Negative
3186513319,4,Positive
8837578937,5,Positive
1468095888,3,Negative
3055120492,2,Negative
6083457185,4,Neutral
7154956248,4,Positive
246971181,3,Neutral
2452915406,4,Positive
9458183390,3,Negative
576571858,3,Negative
9544803182,1,Negative
2121652047,4,Neutral
8891725854,3,Negative
4870772869,5,Positive
262562615,3,Negative
5142912812,5,Positive
1225289500,1,Negative
7337555525,1,Negative
5719806088,4,Neutral
6890191424,5,Positive
5695198653,5,Positive
482670263,4,Neutral
7857904467,5,Positive
614435661,4,Neutral
2284551326,3,Negative
8614991290,3,Neutral
9865566300,2,Negative
6672582413,4,Positive
3004834987,5,Positive
4486349175,4,Neutral
3098655541,5,Positive
1912293606,5,Positive
7465280557,2,Negative
343050015,3,Negative
6414606364,4,Positive
4092550629,2,Negative
9810964144,5,Positive
6513851276,4,Neutral
6080784069,4,Neutral
1967283733,5,Positive
2683672396,5,Positive
1464736195,4,Neutral
3258963661,4,Positive
9956872454,5,Positive
867630114,4,Neutral
3333752740,3,Negative
4835197446,4,Positive
1888517793,4,Neutral
5148599328,2,Negative
3405089431,3,Negative
9286199495,4,Positive
6418255337,4,Positive
7442478777,2,Negative
5170777528,1,Negative
1255941187,4,Neutral
4704980993,4,Positive
7310604669,4,Neutral
7970608721,4,Positive
3164727163,1,Negative
2388064449,2,Negative
757816226,2,Negative
259772553,3,Neutral
8388644219,4,Positive
1545044936,1,Negative
6995571310,4,Neutral
8801161214,4,Neutral
1751319400,3,Neutral
10448052,4,Positive
3047076079,5,Positive
5085860780,5,Positive
6213909425,2,Negative
3712789789,4,Neutral
278794976,4,Neutral
3420357591,4,Neutral
4551386734,3,Neutral
7609681987,3,Neutral
1721655048,3,Neutral
7040151151,3,Neutral
6719661881,5,Positive
5195004299,2,Negative
5441946621,5,Positive
3508992095,3,Negative
8454449180,4,Neutral
9251851237,5,Positive
6739811103,3,Neutral
7590827828,4,Positive
310213322,3,Neutral
934908369,1,Negative
3817617199,1,Negative
2622709030,1,Negative
3843689992,3,Neutral
8732395640,1,Negative
3889721330,4,Positive
7064093619,5,Positive
6798661163,4,Positive
2878307830,1,Negative
4133369643,3,Negative
3394787348,1,Negative
4830380663,1,Negative
3441042301,4,Positive
3984353474,3,Negative
4495916529,5,Positive
5075205264,1,Negative
6129180304,1,Negative
3311686914,3,Negative
3907403745,2,Negative
9924696305,5,Positive
7348508805,5,Positive
1665004352,3,Neutral
1049800958,3,Neutral
2937550786,4,Neutral
486724008,4,Neutral
9361578823,4,Positive
6249585672,3,Negative
2111712383,4,Positive
2962076108,4,Neutral
7509638056,4,Neutral
6074743537,5,Positive
3560026527,1,Negative
7005103077,3,Negative
8175826750,1,Negative
8572946020,3,Negative
2936701883,5,Positive
9948324640,4,Neutral
2865872281,4,Positive
5785351358,5,Positive
5204776107,3,Neutral
8689865723,3,Neutral
7822329516,4,Neutral
5995393950,2,Negative
5458784818,2,Negative
5611686165,5,Positive
6390653932,2,Negative
1215008706,4,Neutral
7357727116,4,Positive
7562975685,2,Negative
3118070064,5,Positive
8255753870,3,Neutral
5924715529,3,Neutral
9593816617,4,Positive
6143213997,4,Neutral
4516009647,3,Negative
291900074,4,Neutral
3178700341,4,Positive
4231742059,3,Negative
7437613292,4,Positive
5609346062,5,Positive
909033820,1,Negative
470624828,4,Neutral
9608676386,5,Positive
6846160702,4,Neutral
4248168019,4,Neutral
9057909300,2,Negative
2171816966,4,Positive
1387025817,4,Neutral
6801124715,3,Neutral
6117979297,4,Positive
4902314626,5,Positive
361595059,5,Positive
5309683159,4,Neutral
2300265337,3,Negative
199903168,4,Neutral
4923840119,5,Positive
2209550085,3,Negative
120178110,3,Negative
6647259959,2,Negative
3859980017,1,Negative
9196827234,3,Negative
3499440849,3,Neutral
7114775833,3,Neutral
7812364366,2,Negative
7525899857,4,Neutral
3917847107,3,Neutral
1229828587,3,Neutral
4249345096,3,Neutral
4002407580,3,Negative
5982122427,5,Positive
3280431261,3,Neutral
5066338759,4,Neutral
9087426355,2,Negative
5512907,3,Negative
4174741467,3,Neutral
6270463968,2,Negative
1239385001,3,Neutral
5250202756,5,Positive
4099185509,3,Neutral
7875903450,5,Positive
7561642939,4,Positive
5438908316,5,Positive
357437373,4,Neutral
8972877222,3,Neutral
1163798451,2,Negative
3588229485,2,Negative
1205823348,5,Positive
2867008541,4,Positive
5794917332,3,Negative
4726520098,4,Neutral
6251716165,3,Negative
5991829458,5,Positive
1142626566,3,Negative
2595161999,4,Positive
8865698939,5,Positive
1776582175,3,Neutral
7323157341,3,Negative
8997413283,4,Positive
2548452255,4,Neutral
7906839225,3,Neutral
4113927200,4,Positive
4233626614,1,Negative
2886463378,3,Negative
1823348306,1,Negative
8706556166,3,Neutral
5139433840,4,Neutral
769731596,5,Positive
1346090496,3,Negative
9339629293,3,Neutral
3043993017,2,Negative
274863669,4,Neutral
3736611791,4,Neutral
9628875555,3,Neutral
6367306297,4,Neutral
4393113152,1,Negative
1239928207,2,Negative
5473002872,3,Neutral
6536847919,1,Negative
5480709564,5,Positive
1393100618,2,Negative
6999330116,1,Negative
7816842690,5,Positive
3186586558,5,Positive
7927955136,4,Positive
3518172697,4,Neutral
4557188271,4,Positive
2893244627,4,Neutral
1996683408,5,Positive
1673794089,3,Negative
9931161723,4,Neutral
856799416,4,Neutral
6668508959,4,Positive
4914874727,5,Positive
7869104895,4,Neutral
5094989752,4,Positive
4305377896,5,Positive
7017136473,3,Negative
3303209513,2,Negative
8607953669,4,Neutral
1940918101,4,Neutral
6494615659,4,Neutral
4280890409,3,Negative
7598489331,2,Negative
8755280486,3,Negative
8281093933,3,Neutral
7415765726,3,Negative
6266072804,5,Positive
1542448934,5,Positive
2896979776,3,Negative
169867835,4,Positive
9493456526,5,Positive
9423261830,1,Negative
5793453795,3,Neutral
2141680269,4,Neutral
